timestamps,open,high,low,close,volume,amount
2015-09-02 00:00:00,0.958075040266821,1.0108570108570107,0.9553568320691608,1.0,1.0,0.010028573004692553
2015-09-07 00:00:00,0.996585626722613,1.0181667441941413,0.9702959018027512,0.9747640158599062,0.6766049945898529,0.010001999697835431
2015-09-08 00:00:00,0.9665429391456789,1.0046010182996485,0.9528348158485146,1.0032529895543594,0.5829138823154849,0.009991035860310719
2015-09-09 00:00:00,1.0070818974928564,1.030558482613277,1.001749905859495,1.0262390947322455,0.8565804298404597,0.010026309368006752
2015-09-10 00:00:00,1.0096134068736808,1.0262992180800399,1.0059268963378551,1.0119360667305872,0.623643023444365,0.010001314578052922
2015-09-11 00:00:00,1.0092748174939956,1.0201223351908282,1.001037918846138,1.0126765332244785,0.5124900006596296,0.009986125115427845
2015-09-14 00:00:00,1.0193027590287864,1.0219323643981177,0.964894293661417,0.9856431774239994,0.7910880182658174,0.01001762267919627
2015-09-15 00:00:00,0.9631760316691823,0.9751690573608383,0.9442276839537114,0.9509520057465263,0.5687161557989551,0.009982217611574046
2015-09-16 00:00:00,0.9486957980108665,1.0072021441884456,0.9441074372581222,0.9974969700997098,0.633371584303233,0.009997438135254324
2015-09-17 00:00:00,0.9910795938193198,1.0140910140910142,0.9763114009689352,0.9765487299733875,0.724839174520406,0.010009648105337872
2015-09-18 00:00:00,0.9810484878978031,0.9879373578003715,0.9715743140400674,0.9803016926304596,0.47738394906145054,0.00997099427232963
2015-09-21 00:00:00,0.9721280817171228,0.9999082327849451,0.9685744754237905,0.9988513276184509,0.5474981633447772,0.009989222605314384
2015-09-22 00:00:00,1.0003639044734935,1.016869345636469,0.9975665866076825,1.0080533642177478,0.6271220258126528,0.010002524587059537
2015-09-23 00:00:00,0.9928959518000614,1.0012246176629738,0.9824598043776126,0.9859880955771367,0.539339953627558,0.009988236725544712
2015-09-24 00:00:00,0.9893423455067291,0.9971488875598464,0.9840261758069977,0.9944686520028986,0.4858562856060166,0.009976692130783102
2015-09-25 00:00:00,0.9907220181192783,0.9967659967659968,0.9692516541831611,0.9785391292240608,0.5392057614659116,0.009984450858834069
2015-09-28 00:00:00,0.976393675023812,0.9819313517943655,0.9627045380470038,0.9812003784606526,0.35768645793635334,0.009948064620069929
2015-09-29 00:00:00,0.9667897613103092,0.9709287791479572,0.9560118601214491,0.9613849887822491,0.37250979301641296,0.009949503430832136
2015-09-30 00:00:00,0.9660366372695139,0.9725109725109725,0.9618912906584139,0.9660176509491579,0.33467010017909643,0.009943721474264786
2015-10-08 00:00:00,0.9987026014423276,1.003832072325223,0.9914434982928133,0.9946806659135426,0.5346691197380575,0.009988796655047781
2015-10-09 00:00:00,0.9957185847596807,1.0103000787932295,0.9929181025071436,1.0072717606964183,0.5359822968133569,0.0099877161910791
2015-10-12 00:00:00,1.010559558504764,1.0501681871544886,1.0089362281143104,1.0403427663701637,0.881608919172548,0.010031279129616686
2015-10-13 00:00:00,1.0322735802187857,1.043814098608619,1.0294541116458924,1.0421053297765626,0.6781683575786597,0.010009077906404321
2015-10-14 00:00:00,1.0379251749114764,1.0465639506735398,1.0304034276637017,1.0323621830471146,0.6734318551359658,0.010008079843421414
2015-10-15 00:00:00,1.0300173724831259,1.0563672207507824,1.02981485173266,1.0562944398560838,0.721828834836224,0.010015195887114272
2015-10-16 00:00:00,1.0626959942028436,1.0736827449156217,1.055275507330302,1.0731542923323745,0.902527413819535,0.010036548011860257
2015-10-19 00:00:00,1.076407281886734,1.0832961517893025,1.0618321166266373,1.0716828525047704,0.8629345938129199,0.010035193876957664
2015-10-20 00:00:00,1.0687874386504523,1.083967001775221,1.0625567611868982,1.0839068784274264,0.7279677901748821,0.010019827862457106
2015-10-21 00:00:00,1.0849289753399343,1.0908463785176115,1.0333114990649237,1.0507915713395166,1.0462954285250003,0.010049564702760359
2015-10-22 00:00:00,1.0418078774243158,1.0675944648547389,1.0388649977691073,1.0659996139448196,0.7388438915418322,0.010018035962387586
2015-10-23 00:00:00,1.0687874386504523,1.0828594664211102,1.0633035564542415,1.0798248195508469,0.7927807305487555,0.010029013947461038
2015-10-26 00:00:00,1.0912862282725297,1.0940930392985189,1.076524364195597,1.0852517427859896,0.8342897171273097,0.010035334680815652
2015-10-27 00:00:00,1.0787837363179829,1.0890458424705,1.054569849090397,1.08675799086758,0.7489619403629256,0.010025404834836882
2015-10-28 00:00:00,1.081274108671369,1.0884730884730884,1.0655217915491888,1.068043807769835,0.6698842492815799,0.010014995467118024
2015-10-29 00:00:00,1.0720214418844556,1.0795969837065726,1.0640282010145024,1.0718790444817843,0.5378641707711205,0.010000196603942252
2015-10-30 00:00:00,1.0696513162266588,1.0813342320191637,1.0589904973466617,1.0703727964001937,0.5559372685067392,0.010003008449114477
2015-11-02 00:00:00,1.0561393849065082,1.0730625251173196,1.0513073663758594,1.05218390149897,0.5270809237433386,0.009998325668255875
2015-11-03 00:00:00,1.0538420401434099,1.058889236971429,1.04493745589636,1.0495321454225564,0.4402340658744047,0.009982418594872389
2015-11-04 00:00:00,1.0523547783821756,1.0947670536711631,1.0523547783821756,1.0947638892844371,0.7738517278697438,0.010029199367733584
2015-11-05 00:00:00,1.094630985041944,1.1346414908058744,1.0934633263400386,1.1147564846194982,1.2626486382334672,0.01007065758577222
2015-11-06 00:00:00,1.1121047285430847,1.138033713376179,1.1103295075897814,1.1360243278051496,0.9794529135808117,0.010055024479417335
2015-11-09 00:00:00,1.135540176636067,1.1625197378622036,1.135540176636067,1.1540138663426334,1.1479939438047484,0.01006597528155385
2015-11-10 00:00:00,1.1446852542742953,1.1611812022770927,1.1416759224978403,1.1519918232247,0.9807755572981713,0.010057586160685335
2015-11-11 00:00:00,1.1502545749121091,1.1565453757234578,1.1409576067110314,1.1550802646693057,0.823818437948237,0.010038393663948805
2015-11-12 00:00:00,1.157159266748308,1.1579471990430894,1.14020131828351,1.1495900536996428,0.8255185742877379,0.010041701843262077
2015-11-13 00:00:00,1.1394197147621805,1.1494824645509576,1.1280437444821005,1.1331162564039277,0.7893530187575327,0.01003858021082554
2015-11-16 00:00:00,1.1146425666973612,1.1415873196695114,1.113680593132648,1.1413816345323196,0.6303191924622031,0.010016706959424564
2015-11-17 00:00:00,1.1486660527756418,1.1639468762756433,1.1385684947328785,1.140698126999497,0.8754030035450635,0.010050228330401442
2015-11-18 00:00:00,1.1407804010543736,1.1445808295123363,1.126110304192496,1.1292019100238277,0.679144236462861,0.010021757677655929
2015-11-19 00:00:00,1.13088219937535,1.1449415695991039,1.126850770686387,1.1445776651256103,0.5657974973936666,0.01000767544307081
2015-11-20 00:00:00,1.1457579813744199,1.1520044807716041,1.1416854156580183,1.1488306008853955,0.709317989534536,0.01002651201232409
2015-11-23 00:00:00,1.1489476831942584,1.1565042386960196,1.1388216456709608,1.1424417040855397,0.7211752599680152,0.010026564319978776
2015-11-24 00:00:00,1.140093729134825,1.1443941306955006,1.1275026343519494,1.1442770483866374,0.5678399642159104,0.010007524673098855
2015-11-25 00:00:00,1.1436315134945272,1.154485359964812,1.1415588401889771,1.1543461269488666,0.6231023613331326,0.010019215264208266
2015-11-26 00:00:00,1.1580294730979663,1.1608172978035993,1.1486280801349293,1.150428616182041,0.700096936999723,0.010029230890985372
2015-11-27 00:00:00,1.1444131170158567,1.146109228301009,1.0798248195508469,1.0873782106658818,0.8085615201636064,0.010037619874639275
2015-11-30 00:00:00,1.0866061003047305,1.098159276241468,1.0530477790751764,1.0902578025865697,0.6942460615294351,0.010020692054530874
2015-12-01 00:00:00,1.0893211441156647,1.102285636532212,1.0814418211678487,1.093710148504669,0.5760108333987779,0.010008075264786446
2015-12-02 00:00:00,1.0918020233088728,1.1198289965413253,1.0846441805345917,1.1192151055164754,0.6880694130711363,0.010016654326787902
2015-12-03 00:00:00,1.1156773211567732,1.136562273548575,1.1129875924396473,1.134375682320888,0.6415572879059154,0.010009971159088672
2015-12-04 00:00:00,1.1259362629225642,1.1293601293601294,1.1108294806924943,1.115443156539047,0.5745174774604057,0.010005763364666121
2015-12-07 00:00:00,1.1169683909409938,1.121442833771601,1.1096301781233286,1.1192214342899274,0.47539198545091227,0.009997122823296402
2015-12-08 00:00:00,1.1134369353547435,1.1134369353547435,1.097026425793549,1.0980643446396872,0.5120552106615076,0.010000926831223195
2015-12-09 00:00:00,1.0956942189818901,1.1061746678185034,1.0932576412028467,1.0988143042937564,0.4466275113905351,0.009992774535554198
2015-12-10 00:00:00,1.0979820705848102,1.1086903552656977,1.0905331042317343,1.0934538331798607,0.4574193737929019,0.009996888792941888
2015-12-11 00:00:00,1.0890553356306782,1.0934696551134908,1.0793469971552163,1.0868339361490047,0.417438012944711,0.009982734137928606
2015-12-14 00:00:00,1.0770021865912276,1.1144273883999911,1.0756636510061168,1.1140761414734017,0.49153192778057614,0.009996825724772847
2015-12-15 00:00:00,1.11327238724499,1.1170158567418842,1.106538572291997,1.1108104943721382,0.45751938973351297,0.00999617807902322
2015-12-16 00:00:00,1.1145254843884982,1.1197783663537089,1.1095257533613698,1.1126584962201402,0.4415688943559786,0.009991643381618894
2015-12-17 00:00:00,1.1181771866703374,1.1339295037925174,1.1181771866703374,1.1328504479189412,0.6478224818749807,0.010019355584204198
2015-12-18 00:00:00,1.1312492682355697,1.1438308698582673,1.129103814035321,1.132521351699434,0.6246612237871894,0.010015817447643863
2015-12-21 00:00:00,1.1292367182778142,1.1553365799941142,1.1283411968343475,1.152618371796454,0.6843215539603401,0.01002307522680971
2015-12-22 00:00:00,1.1537322359240167,1.1558333887101009,1.1445175417778157,1.1555612514516624,0.5960669872463905,0.01001481691479793
2015-12-23 00:00:00,1.156039073847293,1.1659404399130426,1.149631190727081,1.1505994930652463,0.6805616470184358,0.010027832609086634
2015-12-24 00:00:00,1.1490869162102038,1.151906384783097,1.1304075413664456,1.1431315403918145,0.5198556392771919,0.010004805635557494
2015-12-25 00:00:00,1.143625184721075,1.150336848966986,1.1397298246613314,1.1480110247233535,0.45290878358846137,0.009995774155312848
2015-12-28 00:00:00,1.1504982326900135,1.1523399057645634,1.1182246524712278,1.1182246524712278,0.616160813673678,0.010016623424612781
2015-12-29 00:00:00,1.1165222124126233,1.1278412237316346,1.1124464823094962,1.1277051551024155,0.4166233636639326,0.00998531822850939
2015-12-30 00:00:00,1.1286513067334984,1.1308505555080897,1.119594831923599,1.1305974045700073,0.4288051290431003,0.00999274491164152
2015-12-31 00:00:00,1.129834787369034,1.133040311122503,1.1196707772050238,1.1199334213032843,0.4038697245542418,0.009986681210143582
2016-01-04 00:00:00,1.1191138451412423,1.1197783663537089,1.0428995908447964,1.0430641389545499,0.42088312436926756,0.009980906085419577
2016-01-05 00:00:00,1.0115436827765596,1.0531522038371355,1.0093127901347079,1.0403585883037938,0.6090832092801173,0.01000766984615898
2016-01-06 00:00:00,1.0414597948844526,1.0641737628038999,1.0407446434843695,1.0638161871038585,0.545191561689963,0.009998154619408542
2016-01-07 00:00:00,1.0473044171674308,1.0473044171674308,0.9859880955771367,0.9888708518845505,0.16105415331655418,0.009884636811528633
2016-01-08 00:00:00,1.0109044766579014,1.023821503273558,0.9673150495068303,1.0083033507691044,0.6537205239536249,0.010006733161438833
2016-01-11 00:00:00,0.9910384567918815,1.0019144539692486,0.9546005436416396,0.9546005436416396,0.6199502388287959,0.009998405079407458
2016-01-12 00:00:00,0.9575940534844644,0.9643974849454302,0.9424999288012987,0.9565498058648744,0.4739246171338375,0.009973503660386589
2016-01-13 00:00:00,0.9623248116398802,0.9679890638794749,0.9332694127214675,0.9333675087099744,0.4433942035298785,0.009966557156180325
2016-01-14 00:00:00,0.9094605669948135,0.95320504909546,0.9074037156228937,0.9517367736545819,0.48589718524255576,0.009970805277255334
2016-01-15 00:00:00,0.945534575671562,0.9498571279393198,0.9125679947597756,0.9179790960612878,0.45352631994539344,0.009965776058387216
2016-01-18 00:00:00,0.9010717777841066,0.9320542882186719,0.9001730919539139,0.9220516617776893,0.3758806775686522,0.009951237202458668
2016-01-19 00:00:00,0.9222320318210728,0.9531354325874873,0.9196973580535224,0.9517652531351162,0.4684931221228115,0.00997285983498065
2016-01-20 00:00:00,0.9471041114876732,0.9544676393991463,0.9341016464304136,0.9419398323507913,0.494112783624493,0.009978099945486506
2016-01-21 00:00:00,0.928554476499682,0.9489331270153188,0.9113686921906099,0.9114952676596513,0.43744574268161074,0.009964467189863139
2016-01-22 00:00:00,0.9211877842014828,0.9275956673216949,0.9023976558223133,0.9229123749671695,0.36472300293808463,0.00994966901276043
2016-01-25 00:00:00,0.9284563805111751,0.9353230997066613,0.9214156200457571,0.9298582038308065,0.34926855686585295,0.009947007179268877
2016-01-26 00:00:00,0.9201150571013584,0.9214662502333736,0.8682570874351697,0.8701398975371578,0.4811739287956476,0.009968422610504018
2016-01-27 00:00:00,0.872130296787831,0.8761459035431639,0.834860149928643,0.8656369752260162,0.49232482980190573,0.00996613869494284
2016-01-28 00:00:00,0.8579158716145017,0.8672128398155795,0.8377682213298653,0.840353525285032,0.39053385728899703,0.009948476762213412
2016-01-29 00:00:00,0.8394643326150176,0.8719056253302828,0.8384960302768522,0.8662825101181265,0.42602880347260896,0.009954052427443457
2016-02-01 00:00:00,0.8641876861054943,0.8655420436242355,0.8403408677381281,0.8508561248287275,0.3569018631901201,0.009942073620651201
2016-02-02 00:00:00,0.8505808231835629,0.8718391732090363,0.8505808231835629,0.8700702810291852,0.36076900701175785,0.009944765085277254
2016-02-03 00:00:00,0.8605771208510934,0.8689627456750746,0.8533971273697301,0.8668046339279216,0.338674864054467,0.009939339157298657
2016-02-04 00:00:00,0.8706588569602267,0.8839081441821167,0.8706208843195143,0.8800222772825512,0.38884898214415803,0.009951998620787602
2016-02-05 00:00:00,0.8806741409481136,0.8828828828828829,0.8740542439172576,0.8744751073518197,0.32221793984219643,0.009938865983539857
2016-02-15 00:00:00,0.8496251783923017,0.8734846543065722,0.8487169994019309,0.8690038827025128,0.29500852834218494,0.009928132659342483
2016-02-16 00:00:00,0.8729213934693387,0.8988820221696935,0.8729213934693387,0.897600445545651,0.44722720764597584,0.009962410732798712
2016-02-17 00:00:00,0.8954454981852242,0.9077676200963872,0.8937367293531676,0.907337263501647,0.49503582915196875,0.009974309774570119
2016-02-18 00:00:00,0.9119066379340351,0.9155235319618882,0.9042867946977535,0.9059291114085635,0.5002711195620848,0.009976430303636806
2016-02-19 00:00:00,0.9034007664144651,0.9090397035602515,0.8988408851422549,0.9050209324181927,0.37289489455481006,0.009953355117225893
2016-02-22 00:00:00,0.9140647496811881,0.9284184078704627,0.9114541306322129,0.926272953670214,0.5298764427708521,0.009979915930331448
2016-02-23 00:00:00,0.9258077888214875,0.9265482553153787,0.9089004705443062,0.9187258913286311,0.4558518229332704,0.009967955726951932
2016-02-24 00:00:00,0.9144697911821199,0.9271241736995163,0.90889730615758,0.9268172281870912,0.48704911217446617,0.009975141713988105
2016-02-25 00:00:00,0.9247097466275548,0.9247097466275548,0.8638301104054529,0.8674375112731277,0.6168480763681774,0.009994499005474361
2016-02-26 00:00:00,0.8733897227047911,0.8812025935313608,0.8594062977624621,0.8756522592139031,0.4361558419521103,0.009958487680362761
