index,code,date,token,token_7,close_b1,close_b2,close_b3
深证成指,sz399001,2016-11-16,顶分型,顶分型,10958.1,10968.08,10945.42
深证成指,sz399001,2016-11-17,简单下跌,方向,10968.08,10945.42,10889.11
深证成指,sz399001,2016-11-18,包含关系,包含关系,10945.42,10889.11,10899.92
深证成指,sz399001,2016-11-21,底分型,底分型,10889.11,10899.92,10985.6
深证成指,sz399001,2016-11-22,涨跌涨,转折,10899.92,10985.6,10973.800000000001
深证成指,sz399001,2016-11-23,顶分型,顶分型,10985.6,10973.800000000001,10967.47
深证成指,sz399001,2016-11-24,跌涨跌_反转,转折,10973.800000000001,10967.47,11036.53
深证成指,sz399001,2016-11-25,包含关系,包含关系,10967.47,11036.53,11068.87
深证成指,sz399001,2016-11-28,涨跌涨_假突破,转折,11036.53,11068.87,11034.7
深证成指,sz399001,2016-11-29,包含关系,包含关系,11068.87,11034.7,11012.19
深证成指,sz399001,2016-11-30,底分型,底分型,11034.7,11012.19,11088.16
深证成指,sz399001,2016-12-01,顶分型,顶分型,11012.19,11088.16,10912.630000000001
深证成指,sz399001,2016-12-02,简单下跌,方向,11088.16,10912.630000000001,10784.33
深证成指,sz399001,2016-12-05,底分型,底分型,10912.630000000001,10784.33,10779.77
深证成指,sz399001,2016-12-06,包含关系,包含关系,10784.33,10779.77,10855.72
深证成指,sz399001,2016-12-07,包含关系,包含关系,10779.77,10855.72,10812.300000000001
深证成指,sz399001,2016-12-08,顶分型,顶分型,10855.72,10812.300000000001,10789.62
深证成指,sz399001,2016-12-09,简单下跌,方向,10812.300000000001,10789.62,10302.85
深证成指,sz399001,2016-12-12,跌涨跌_诱多,转折,10789.62,10302.85,10332.28
深证成指,sz399001,2016-12-13,底分型,底分型,10302.85,10332.28,10232.82
深证成指,sz399001,2016-12-14,包含关系,包含关系,10332.28,10232.82,10256.11
深证成指,sz399001,2016-12-15,底分型,底分型,10232.82,10256.11,10334.76
深证成指,sz399001,2016-12-16,顶分型,顶分型,10256.11,10334.76,10283.16
深证成指,sz399001,2016-12-19,包含关系,包含关系,10334.76,10283.16,10245.33
深证成指,sz399001,2016-12-20,底分型,底分型,10283.16,10245.33,10313.57
深证成指,sz399001,2016-12-21,涨跌涨,转折,10245.33,10313.57,10306.92
深证成指,sz399001,2016-12-22,包含关系,包含关系,10313.57,10306.92,10199.86
深证成指,sz399001,2016-12-23,跌涨跌_诱多,转折,10306.92,10199.86,10233.42
深证成指,sz399001,2016-12-26,底分型,底分型,10199.86,10233.42,10230.57
深证成指,sz399001,2016-12-27,顶分型,顶分型,10233.42,10230.57,10187.16
深证成指,sz399001,2016-12-28,简单下跌,方向,10230.57,10187.16,10159.45
深证成指,sz399001,2016-12-29,跌涨跌_诱多,转折,10187.16,10159.45,10177.14
深证成指,sz399001,2016-12-30,底分型,底分型,10159.45,10177.14,10262.85
深证成指,sz399001,2017-01-03,简单上涨,方向,10177.14,10262.85,10384.87
深证成指,sz399001,2017-01-04,涨跌涨,转折,10262.85,10384.87,10371.47
深证成指,sz399001,2017-01-05,顶分型,顶分型,10384.87,10371.47,10289.36
深证成指,sz399001,2017-01-06,跌涨跌_诱多,转折,10371.47,10289.36,10331.79
深证成指,sz399001,2017-01-09,底分型,底分型,10289.36,10331.79,10306.34
深证成指,sz399001,2017-01-10,顶分型,顶分型,10331.79,10306.34,10215.48
深证成指,sz399001,2017-01-11,简单下跌,方向,10306.34,10215.48,10131.23
深证成指,sz399001,2017-01-12,简单下跌,方向,10215.48,10131.23,10008.300000000001
深证成指,sz399001,2017-01-13,简单下跌,方向,10131.23,10008.300000000001,9712.800000000001
深证成指,sz399001,2017-01-16,底分型,底分型,10008.300000000001,9712.800000000001,9826.79
深证成指,sz399001,2017-01-17,包含关系,包含关系,9712.800000000001,9826.79,9804.76
深证成指,sz399001,2017-01-18,顶分型,顶分型,9826.79,9804.76,9768.57
深证成指,sz399001,2017-01-19,底分型,底分型,9804.76,9768.57,9906.14
深证成指,sz399001,2017-01-20,简单上涨,方向,9768.57,9906.14,9976.19
深证成指,sz399001,2017-01-23,顶分型,顶分型,9906.14,9976.19,9941.550000000001
深证成指,sz399001,2017-01-24,包含关系,包含关系,9976.19,9941.550000000001,9977.960000000001
深证成指,sz399001,2017-01-25,包含关系,包含关系,9941.550000000001,9977.960000000001,10052.050000000001
深证成指,sz399001,2017-01-26,涨跌涨,转折,9977.960000000001,10052.050000000001,10004.84
深证成指,sz399001,2017-02-03,包含关系,包含关系,10052.050000000001,10004.84,10078.73
深证成指,sz399001,2017-02-06,包含关系,包含关系,10004.84,10078.73,10055.57
深证成指,sz399001,2017-02-07,跌涨跌_反转,转折,10078.73,10055.57,10130.12
深证成指,sz399001,2017-02-08,包含关系,包含关系,10055.57,10130.12,10182.73
深证成指,sz399001,2017-02-09,简单上涨,方向,10130.12,10182.73,10186.380000000001
深证成指,sz399001,2017-02-10,简单上涨,方向,10182.73,10186.380000000001,10270.83
深证成指,sz399001,2017-02-13,涨跌涨,转折,10186.380000000001,10270.83,10264.92
深证成指,sz399001,2017-02-14,简单下跌,方向,10270.83,10264.92,10177.25
深证成指,sz399001,2017-02-15,包含关系,包含关系,10264.92,10177.25,10253.960000000001
深证成指,sz399001,2017-02-16,包含关系,包含关系,10177.25,10253.960000000001,10197.92
深证成指,sz399001,2017-02-17,跌涨跌_反转,转折,10253.960000000001,10197.92,10329.0
深证成指,sz399001,2017-02-20,简单上涨,方向,10197.92,10329.0,10405.75
深证成指,sz399001,2017-02-21,简单上涨,方向,10329.0,10405.75,10444.380000000001
深证成指,sz399001,2017-02-22,涨跌涨,转折,10405.75,10444.380000000001,10432.64
深证成指,sz399001,2017-02-23,包含关系,包含关系,10444.380000000001,10432.64,10443.73
深证成指,sz399001,2017-02-24,包含关系,包含关系,10432.64,10443.73,10353.550000000001
深证成指,sz399001,2017-02-27,包含关系,包含关系,10443.73,10353.550000000001,10391.34
深证成指,sz399001,2017-02-28,底分型,底分型,10353.550000000001,10391.34,10418.62
深证成指,sz399001,2017-03-01,顶分型,顶分型,10391.34,10418.62,10367.31
深证成指,sz399001,2017-03-02,跌涨跌_诱多,转折,10418.62,10367.31,10397.050000000001
深证成指,sz399001,2017-03-03,底分型,底分型,10367.31,10397.050000000001,10522.28
深证成指,sz399001,2017-03-06,简单上涨,方向,10397.050000000001,10522.28,10552.14
深证成指,sz399001,2017-03-07,顶分型,顶分型,10522.28,10552.14,10498.31
深证成指,sz399001,2017-03-08,简单下跌,方向,10552.14,10498.31,10421.06
深证成指,sz399001,2017-03-09,底分型,底分型,10498.31,10421.06,10451.01
深证成指,sz399001,2017-03-10,包含关系,包含关系,10421.06,10451.01,10559.880000000001
深证成指,sz399001,2017-03-13,包含关系,包含关系,10451.01,10559.880000000001,10531.73
深证成指,sz399001,2017-03-14,顶分型,顶分型,10559.880000000001,10531.73,10543.01
深证成指,sz399001,2017-03-15,底分型,底分型,10531.73,10543.01,10624.42
深证成指,sz399001,2017-03-16,涨跌涨_假突破,转折,10543.01,10624.42,10515.41
深证成指,sz399001,2017-03-17,包含关系,包含关系,10624.42,10515.41,10532.33
深证成指,sz399001,2017-03-20,底分型,底分型,10515.41,10532.33,10586.62
深证成指,sz399001,2017-03-21,顶分型,顶分型,10532.33,10586.62,10553.53
深证成指,sz399001,2017-03-22,跌涨跌_诱多,转折,10586.62,10553.53,10583.04
深证成指,sz399001,2017-03-23,包含关系,包含关系,10553.53,10583.04,10646.72
深证成指,sz399001,2017-03-24,顶分型,顶分型,10583.04,10646.72,10581.92
深证成指,sz399001,2017-03-27,简单下跌,方向,10646.72,10581.92,10563.29
深证成指,sz399001,2017-03-28,简单下跌,方向,10581.92,10563.29,10520.82
深证成指,sz399001,2017-03-29,简单下跌,方向,10563.29,10520.82,10348.27
深证成指,sz399001,2017-03-30,底分型,底分型,10520.82,10348.27,10428.72
深证成指,sz399001,2017-03-31,包含关系,包含关系,10348.27,10428.72,10627.130000000001
深证成指,sz399001,2017-04-05,简单上涨,方向,10428.72,10627.130000000001,10656.17
深证成指,sz399001,2017-04-06,简单上涨,方向,10627.130000000001,10656.17,10669.48
深证成指,sz399001,2017-04-07,顶分型,顶分型,10656.17,10669.48,10603.28
深证成指,sz399001,2017-04-10,跌涨跌_诱多,转折,10669.48,10603.28,10655.79
深证成指,sz399001,2017-04-11,底分型,底分型,10603.28,10655.79,10587.31
深证成指,sz399001,2017-04-12,跌涨跌_诱多,转折,10655.79,10587.31,10654.08
深证成指,sz399001,2017-04-13,包含关系,包含关系,10587.31,10654.08,10519.86
深证成指,sz399001,2017-04-14,简单下跌,方向,10654.08,10519.86,10450.86
深证成指,sz399001,2017-04-17,简单下跌,方向,10519.86,10450.86,10411.44
深证成指,sz399001,2017-04-18,包含关系,包含关系,10450.86,10411.44,10348.41
深证成指,sz399001,2017-04-19,底分型,底分型,10411.44,10348.41,10359.09
深证成指,sz399001,2017-04-20,顶分型,顶分型,10348.41,10359.09,10314.35
深证成指,sz399001,2017-04-21,简单下跌,方向,10359.09,10314.35,10091.89
深证成指,sz399001,2017-04-24,底分型,底分型,10314.35,10091.89,10165.210000000001
深证成指,sz399001,2017-04-25,包含关系,包含关系,10091.89,10165.210000000001,10204.84
深证成指,sz399001,2017-04-26,顶分型,顶分型,10165.210000000001,10204.84,10229.19
深证成指,sz399001,2017-04-27,底分型,底分型,10204.84,10229.19,10234.65
深证成指,sz399001,2017-04-28,包含关系,包含关系,10229.19,10234.65,10223.97
深证成指,sz399001,2017-05-02,简单下跌,方向,10234.65,10223.97,10184.14
深证成指,sz399001,2017-05-03,包含关系,包含关系,10223.97,10184.14,10147.44
深证成指,sz399001,2017-05-04,简单下跌,方向,10184.14,10147.44,10024.44
深证成指,sz399001,2017-05-05,简单下跌,方向,10147.44,10024.44,9833.17
深证成指,sz399001,2017-05-08,跌涨跌_诱多,转折,10024.44,9833.17,9885.34
深证成指,sz399001,2017-05-09,底分型,底分型,9833.17,9885.34,9756.81
深证成指,sz399001,2017-05-10,顶分型,顶分型,9885.34,9756.81,9776.45
深证成指,sz399001,2017-05-11,底分型,底分型,9756.81,9776.45,9787.99
深证成指,sz399001,2017-05-12,简单上涨,方向,9776.45,9787.99,9845.6
深证成指,sz399001,2017-05-15,简单上涨,方向,9787.99,9845.6,10046.66
深证成指,sz399001,2017-05-16,包含关系,包含关系,9845.6,10046.66,10030.11
深证成指,sz399001,2017-05-17,顶分型,顶分型,10046.66,10030.11,9974.35
深证成指,sz399001,2017-05-18,简单下跌,方向,10030.11,9974.35,9970.960000000001
深证成指,sz399001,2017-05-19,简单下跌,方向,9974.35,9970.960000000001,9899.65
深证成指,sz399001,2017-05-22,包含关系,包含关系,9970.960000000001,9899.65,9763.78
深证成指,sz399001,2017-05-23,跌涨跌_诱多,转折,9899.65,9763.78,9812.460000000001
深证成指,sz399001,2017-05-24,底分型,底分型,9763.78,9812.460000000001,9893.78
深证成指,sz399001,2017-05-25,顶分型,顶分型,9812.460000000001,9893.78,9859.23
深证成指,sz399001,2017-05-26,包含关系,包含关系,9893.78,9859.23,9864.84
深证成指,sz399001,2017-05-31,顶分型,顶分型,9859.23,9864.84,9730.33
深证成指,sz399001,2017-06-01,跌涨跌_诱多,转折,9864.84,9730.33,9794.89
深证成指,sz399001,2017-06-02,底分型,底分型,9730.33,9794.89,9842.6
深证成指,sz399001,2017-06-05,简单上涨,方向,9794.89,9842.6,9915.92
深证成指,sz399001,2017-06-06,简单上涨,方向,9842.6,9915.92,10109.880000000001
深证成指,sz399001,2017-06-07,简单上涨,方向,9915.92,10109.880000000001,10148.72
深证成指,sz399001,2017-06-08,简单上涨,方向,10109.880000000001,10148.72,10177.45
深证成指,sz399001,2017-06-09,涨跌涨_假突破,转折,10148.72,10177.45,10119.99
深证成指,sz399001,2017-06-12,包含关系,包含关系,10177.45,10119.99,10224.82
深证成指,sz399001,2017-06-13,包含关系,包含关系,10119.99,10224.82,10151.53
深证成指,sz399001,2017-06-14,包含关系,包含关系,10224.82,10151.53,10221.69
深证成指,sz399001,2017-06-15,底分型,底分型,10151.53,10221.69,10191.24
深证成指,sz399001,2017-06-16,跌涨跌_反转,转折,10221.69,10191.24,10262.800000000001
深证成指,sz399001,2017-06-19,简单上涨,方向,10191.24,10262.800000000001,10288.53
深证成指,sz399001,2017-06-20,简单上涨,方向,10262.800000000001,10288.53,10367.17
深证成指,sz399001,2017-06-21,包含关系,包含关系,10288.53,10367.17,10265.2
深证成指,sz399001,2017-06-22,包含关系,包含关系,10367.17,10265.2,10366.78
深证成指,sz399001,2017-06-23,底分型,底分型,10265.2,10366.78,10537.59
深证成指,sz399001,2017-06-26,涨跌涨,转折,10366.78,10537.59,10535.36
深证成指,sz399001,2017-06-27,顶分型,顶分型,10537.59,10535.36,10451.57
深证成指,sz399001,2017-06-28,底分型,底分型,10535.36,10451.57,10511.86
深证成指,sz399001,2017-06-29,简单上涨,方向,10451.57,10511.86,10529.61
深证成指,sz399001,2017-06-30,包含关系,包含关系,10511.86,10529.61,10535.050000000001
深证成指,sz399001,2017-07-03,顶分型,顶分型,10529.61,10535.050000000001,10474.83
深证成指,sz399001,2017-07-04,跌涨跌_反转,转折,10535.050000000001,10474.83,10561.09
深证成指,sz399001,2017-07-05,包含关系,包含关系,10474.83,10561.09,10562.06
深证成指,sz399001,2017-07-06,顶分型,顶分型,10561.09,10562.06,10563.72
深证成指,sz399001,2017-07-07,包含关系,包含关系,10562.06,10563.72,10505.6
深证成指,sz399001,2017-07-10,包含关系,包含关系,10563.72,10505.6,10467.710000000001
深证成指,sz399001,2017-07-11,简单下跌,方向,10505.6,10467.710000000001,10453.19
深证成指,sz399001,2017-07-12,底分型,底分型,10467.710000000001,10453.19,10466.1
深证成指,sz399001,2017-07-13,包含关系,包含关系,10453.19,10466.1,10427.79
深证成指,sz399001,2017-07-14,简单下跌,方向,10466.1,10427.79,10055.800000000001
深证成指,sz399001,2017-07-17,跌涨跌_诱多,转折,10427.79,10055.800000000001,10103.76
深证成指,sz399001,2017-07-18,底分型,底分型,10055.800000000001,10103.76,10295.58
深证成指,sz399001,2017-07-19,简单上涨,方向,10103.76,10295.58,10366.98
深证成指,sz399001,2017-07-20,涨跌涨,转折,10295.58,10366.98,10364.82
深证成指,sz399001,2017-07-21,跌涨跌_反转,转折,10366.98,10364.82,10404.22
深证成指,sz399001,2017-07-24,包含关系,包含关系,10364.82,10404.22,10353.210000000001
深证成指,sz399001,2017-07-25,包含关系,包含关系,10404.22,10353.210000000001,10297.34
深证成指,sz399001,2017-07-26,跌涨跌_反转,转折,10353.210000000001,10297.34,10395.19
深证成指,sz399001,2017-07-27,包含关系,包含关系,10297.34,10395.19,10437.94
深证成指,sz399001,2017-07-28,简单上涨,方向,10395.19,10437.94,10505.04
深证成指,sz399001,2017-07-31,简单上涨,方向,10437.94,10505.04,10525.35
深证成指,sz399001,2017-08-01,涨跌涨_假突破,转折,10505.04,10525.35,10469.34
深证成指,sz399001,2017-08-02,包含关系,包含关系,10525.35,10469.34,10436.17
深证成指,sz399001,2017-08-03,简单下跌,方向,10469.34,10436.17,10361.23
深证成指,sz399001,2017-08-04,跌涨跌_反转,转折,10436.17,10361.23,10451.08
深证成指,sz399001,2017-08-07,包含关系,包含关系,10361.23,10451.08,10496.25
深证成指,sz399001,2017-08-08,简单上涨,方向,10451.08,10496.25,10544.59
深证成指,sz399001,2017-08-09,涨跌涨_假突破,转折,10496.25,10544.59,10480.64
深证成指,sz399001,2017-08-10,包含关系,包含关系,10544.59,10480.64,10291.35
深证成指,sz399001,2017-08-11,底分型,底分型,10480.64,10291.35,10519.800000000001
深证成指,sz399001,2017-08-14,简单上涨,方向,10291.35,10519.800000000001,10559.78
深证成指,sz399001,2017-08-15,简单上涨,方向,10519.800000000001,10559.78,10600.78
深证成指,sz399001,2017-08-16,简单上涨,方向,10559.78,10600.78,10653.73
深证成指,sz399001,2017-08-17,顶分型,顶分型,10600.78,10653.73,10614.08
深证成指,sz399001,2017-08-18,底分型,底分型,10653.73,10614.08,10689.77
深证成指,sz399001,2017-08-21,涨跌涨,转折,10614.08,10689.77,10653.98
深证成指,sz399001,2017-08-22,顶分型,顶分型,10689.77,10653.98,10619.34
深证成指,sz399001,2017-08-23,简单下跌,方向,10653.98,10619.34,10552.960000000001
深证成指,sz399001,2017-08-24,底分型,底分型,10619.34,10552.960000000001,10659.01
深证成指,sz399001,2017-08-25,简单上涨,方向,10552.960000000001,10659.01,10809.74
深证成指,sz399001,2017-08-28,顶分型,顶分型,10659.01,10809.74,10762.37
深证成指,sz399001,2017-08-29,包含关系,包含关系,10809.74,10762.37,10813.93
深证成指,sz399001,2017-08-30,简单上涨,方向,10762.37,10813.93,10816.64
深证成指,sz399001,2017-08-31,包含关系,包含关系,10813.93,10816.64,10880.56
深证成指,sz399001,2017-09-01,简单上涨,方向,10816.64,10880.56,10962.85
深证成指,sz399001,2017-09-04,简单上涨,方向,10880.56,10962.85,10986.95
深证成指,sz399001,2017-09-05,简单上涨,方向,10962.85,10986.95,11024.59
深证成指,sz399001,2017-09-06,涨跌涨_假突破,转折,10986.95,11024.59,10969.130000000001
深证成指,sz399001,2017-09-07,顶分型,顶分型,11024.59,10969.130000000001,10970.77
深证成指,sz399001,2017-09-08,底分型,底分型,10969.130000000001,10970.77,11053.73
深证成指,sz399001,2017-09-11,涨跌涨,转折,10970.77,11053.73,11043.61
深证成指,sz399001,2017-09-12,顶分型,顶分型,11053.73,11043.61,11091.49
深证成指,sz399001,2017-09-13,底分型,底分型,11043.61,11091.49,11070.49
深证成指,sz399001,2017-09-14,顶分型,顶分型,11091.49,11070.49,11063.1
深证成指,sz399001,2017-09-15,底分型,底分型,11070.49,11063.1,11153.53
深证成指,sz399001,2017-09-18,涨跌涨,转折,11063.1,11153.53,11083.9
深证成指,sz399001,2017-09-19,包含关系,包含关系,11153.53,11083.9,11191.130000000001
深证成指,sz399001,2017-09-20,涨跌涨,转折,11083.9,11191.130000000001,11098.34
深证成指,sz399001,2017-09-21,顶分型,顶分型,11191.130000000001,11098.34,11069.82
深证成指,sz399001,2017-09-22,简单下跌,方向,11098.34,11069.82,10930.67
深证成指,sz399001,2017-09-25,跌涨跌_诱多,转折,11069.82,10930.67,10950.77
深证成指,sz399001,2017-09-26,底分型,底分型,10930.67,10950.77,11036.78
深证成指,sz399001,2017-09-27,涨跌涨,转折,10950.77,11036.78,11031.42
深证成指,sz399001,2017-09-28,跌涨跌_反转,转折,11036.78,11031.42,11087.19
深证成指,sz399001,2017-09-29,简单上涨,方向,11031.42,11087.19,11264.27
深证成指,sz399001,2017-10-09,简单上涨,方向,11087.19,11264.27,11329.51
深证成指,sz399001,2017-10-10,涨跌涨,转折,11264.27,11329.51,11312.5
深证成指,sz399001,2017-10-11,顶分型,顶分型,11329.51,11312.5,11307.33
深证成指,sz399001,2017-10-12,底分型,底分型,11312.5,11307.33,11399.09
深证成指,sz399001,2017-10-13,涨跌涨_假突破,转折,11307.33,11399.09,11271.2
深证成指,sz399001,2017-10-16,包含关系,包含关系,11399.09,11271.2,11275.34
深证成指,sz399001,2017-10-17,底分型,底分型,11271.2,11275.34,11282.75
深证成指,sz399001,2017-10-18,顶分型,顶分型,11275.34,11282.75,11189.550000000001
深证成指,sz399001,2017-10-19,跌涨跌_诱多,转折,11282.75,11189.550000000001,11238.880000000001
深证成指,sz399001,2017-10-20,底分型,底分型,11189.550000000001,11238.880000000001,11306.31
深证成指,sz399001,2017-10-23,简单上涨,方向,11238.880000000001,11306.31,11339.130000000001
深证成指,sz399001,2017-10-24,简单上涨,方向,11306.31,11339.130000000001,11437.210000000001
深证成指,sz399001,2017-10-25,简单上涨,方向,11339.130000000001,11437.210000000001,11461.29
深证成指,sz399001,2017-10-26,顶分型,顶分型,11437.210000000001,11461.29,11444.52
深证成指,sz399001,2017-10-27,包含关系,包含关系,11461.29,11444.52,11312.61
深证成指,sz399001,2017-10-30,底分型,底分型,11444.52,11312.61,11367.62
深证成指,sz399001,2017-10-31,包含关系,包含关系,11312.61,11367.62,11350.32
深证成指,sz399001,2017-11-01,顶分型,顶分型,11367.62,11350.32,11292.42
深证成指,sz399001,2017-11-02,简单下跌,方向,11350.32,11292.42,11215.19
深证成指,sz399001,2017-11-03,底分型,底分型,11292.42,11215.19,11373.74
深证成指,sz399001,2017-11-06,简单上涨,方向,11215.19,11373.74,11467.97
深证成指,sz399001,2017-11-07,涨跌涨,转折,11373.74,11467.97,11447.4
深证成指,sz399001,2017-11-08,顶分型,顶分型,11467.97,11447.4,11553.24
深证成指,sz399001,2017-11-09,底分型,底分型,11447.4,11553.24,11645.050000000001
深证成指,sz399001,2017-11-10,简单上涨,方向,11553.24,11645.050000000001,11695.0
深证成指,sz399001,2017-11-13,顶分型,顶分型,11645.050000000001,11695.0,11582.92
深证成指,sz399001,2017-11-14,简单下跌,方向,11695.0,11582.92,11462.11
深证成指,sz399001,2017-11-15,底分型,底分型,11582.92,11462.11,11537.960000000001
深证成指,sz399001,2017-11-16,包含关系,包含关系,11462.11,11537.960000000001,11292.93
深证成指,sz399001,2017-11-17,包含关系,包含关系,11537.960000000001,11292.93,11437.550000000001
深证成指,sz399001,2017-11-20,底分型,底分型,11292.93,11437.550000000001,11602.1
深证成指,sz399001,2017-11-21,涨跌涨,转折,11437.550000000001,11602.1,11560.800000000001
深证成指,sz399001,2017-11-22,顶分型,顶分型,11602.1,11560.800000000001,11175.47
深证成指,sz399001,2017-11-23,简单下跌,方向,11560.800000000001,11175.47,11168.39
深证成指,sz399001,2017-11-24,简单下跌,方向,11175.47,11168.39,10954.18
深证成指,sz399001,2017-11-27,底分型,底分型,11168.39,10954.18,11091.14
深证成指,sz399001,2017-11-28,包含关系,包含关系,10954.18,11091.14,11082.130000000001
深证成指,sz399001,2017-11-29,顶分型,顶分型,11091.14,11082.130000000001,10944.1
深证成指,sz399001,2017-11-30,底分型,底分型,11082.130000000001,10944.1,11013.15
深证成指,sz399001,2017-12-01,包含关系,包含关系,10944.1,11013.15,11014.550000000001
深证成指,sz399001,2017-12-04,顶分型,顶分型,11013.15,11014.550000000001,10854.75
深证成指,sz399001,2017-12-05,跌涨跌_诱多,转折,11014.550000000001,10854.75,10911.33
深证成指,sz399001,2017-12-06,底分型,底分型,10854.75,10911.33,10801.25
深证成指,sz399001,2017-12-07,跌涨跌_反转,转折,10911.33,10801.25,10935.06
深证成指,sz399001,2017-12-08,包含关系,包含关系,10801.25,10935.06,11143.26
深证成指,sz399001,2017-12-11,涨跌涨,转折,10935.06,11143.26,11043.210000000001
深证成指,sz399001,2017-12-12,顶分型,顶分型,11143.26,11043.210000000001,11143.89
深证成指,sz399001,2017-12-13,底分型,底分型,11043.210000000001,11143.89,11110.18
深证成指,sz399001,2017-12-14,顶分型,顶分型,11143.89,11110.18,10998.12
深证成指,sz399001,2017-12-15,简单下跌,方向,11110.18,10998.12,10960.12
深证成指,sz399001,2017-12-18,底分型,底分型,10998.12,10960.12,11074.99
深证成指,sz399001,2017-12-19,涨跌涨,转折,10960.12,11074.99,11003.33
深证成指,sz399001,2017-12-20,跌涨跌_反转,转折,11074.99,11003.33,11118.25
深证成指,sz399001,2017-12-21,包含关系,包含关系,11003.33,11118.25,11094.16
深证成指,sz399001,2017-12-22,顶分型,顶分型,11118.25,11094.16,11005.5
深证成指,sz399001,2017-12-25,跌涨跌_诱多,转折,11094.16,11005.5,11021.83
深证成指,sz399001,2017-12-26,底分型,底分型,11005.5,11021.83,10911.210000000001
深证成指,sz399001,2017-12-27,跌涨跌_诱多,转折,11021.83,10911.210000000001,10974.01
深证成指,sz399001,2017-12-28,包含关系,包含关系,10911.210000000001,10974.01,11040.45
深证成指,sz399001,2017-12-29,简单上涨,方向,10974.01,11040.45,11178.050000000001
深证成指,sz399001,2018-01-02,简单上涨,方向,11040.45,11178.050000000001,11280.300000000001
深证成指,sz399001,2018-01-03,简单上涨,方向,11178.050000000001,11280.300000000001,11341.35
深证成指,sz399001,2018-01-04,简单上涨,方向,11280.300000000001,11341.35,11342.85
深证成指,sz399001,2018-01-05,简单上涨,方向,11341.35,11342.85,11382.72
深证成指,sz399001,2018-01-08,包含关系,包含关系,11342.85,11382.72,11447.09
深证成指,sz399001,2018-01-09,顶分型,顶分型,11382.72,11447.09,11437.08
深证成指,sz399001,2018-01-10,底分型,底分型,11447.09,11437.08,11464.2
深证成指,sz399001,2018-01-11,涨跌涨,转折,11437.08,11464.2,11461.99
深证成指,sz399001,2018-01-12,顶分型,顶分型,11464.2,11461.99,11307.460000000001
深证成指,sz399001,2018-01-15,底分型,底分型,11461.99,11307.460000000001,11386.91
深证成指,sz399001,2018-01-16,包含关系,包含关系,11307.460000000001,11386.91,11303.97
深证成指,sz399001,2018-01-17,底分型,底分型,11386.91,11303.97,11319.91
深证成指,sz399001,2018-01-18,涨跌涨_假突破,转折,11303.97,11319.91,11296.27
深证成指,sz399001,2018-01-19,包含关系,包含关系,11319.91,11296.27,11513.08
深证成指,sz399001,2018-01-22,包含关系,包含关系,11296.27,11513.08,11555.25
深证成指,sz399001,2018-01-23,简单上涨,方向,11513.08,11555.25,11607.57
深证成指,sz399001,2018-01-24,包含关系,包含关系,11555.25,11607.57,11552.56
深证成指,sz399001,2018-01-25,顶分型,顶分型,11607.57,11552.56,11557.82
深证成指,sz399001,2018-01-26,涨跌涨_假突破,转折,11552.56,11557.82,11352.72
深证成指,sz399001,2018-01-29,简单下跌,方向,11557.82,11352.72,11278.78
深证成指,sz399001,2018-01-30,简单下跌,方向,11352.72,11278.78,11159.68
深证成指,sz399001,2018-01-31,简单下跌,方向,11278.78,11159.68,10864.34
深证成指,sz399001,2018-02-01,跌涨跌_诱多,转折,11159.68,10864.34,10925.16
深证成指,sz399001,2018-02-02,底分型,底分型,10864.34,10925.16,10836.25
深证成指,sz399001,2018-02-05,包含关系,包含关系,10925.16,10836.25,10377.61
深证成指,sz399001,2018-02-06,简单下跌,方向,10836.25,10377.61,10246.97
深证成指,sz399001,2018-02-07,底分型,底分型,10377.61,10246.97,10372.59
深证成指,sz399001,2018-02-08,包含关系,包含关系,10246.97,10372.59,10001.23
深证成指,sz399001,2018-02-09,底分型,底分型,10372.59,10001.23,10291.880000000001
深证成指,sz399001,2018-02-12,简单上涨,方向,10001.23,10291.880000000001,10362.43
深证成指,sz399001,2018-02-13,顶分型,顶分型,10291.880000000001,10362.43,10431.91
深证成指,sz399001,2018-02-14,底分型,底分型,10362.43,10431.91,10658.94
深证成指,sz399001,2018-02-22,简单上涨,方向,10431.91,10658.94,10662.79
深证成指,sz399001,2018-02-23,简单上涨,方向,10658.94,10662.79,10895.56
深证成指,sz399001,2018-02-26,顶分型,顶分型,10662.79,10895.56,10807.53
深证成指,sz399001,2018-02-27,包含关系,包含关系,10895.56,10807.53,10828.73
深证成指,sz399001,2018-02-28,底分型,底分型,10807.53,10828.73,10943.130000000001
深证成指,sz399001,2018-03-01,涨跌涨,转折,10828.73,10943.130000000001,10856.25
深证成指,sz399001,2018-03-02,顶分型,顶分型,10943.130000000001,10856.25,10875.68
深证成指,sz399001,2018-03-05,底分型,底分型,10856.25,10875.68,11007.95
深证成指,sz399001,2018-03-06,涨跌涨,转折,10875.68,11007.95,10904.99
深证成指,sz399001,2018-03-07,顶分型,顶分型,11007.95,10904.99,11019.08
深证成指,sz399001,2018-03-08,底分型,底分型,10904.99,11019.08,11194.91
深证成指,sz399001,2018-03-09,简单上涨,方向,11019.08,11194.91,11326.27
深证成指,sz399001,2018-03-12,涨跌涨,转折,11194.91,11326.27,11241.41
深证成指,sz399001,2018-03-13,包含关系,包含关系,11326.27,11241.41,11139.630000000001
深证成指,sz399001,2018-03-14,跌涨跌_诱多,转折,11241.41,11139.630000000001,11163.65
