symbol,symbol_name,timestamps,open,high,low,close,volume,amount,bi_direction,in_zhongshu,is_bi_start,is_bi_end,bi_position,star_buy,star_sell,expma_cross,trend_regime,cci
sh520600,港股通汽车ETF广发,2024-12-30 00:00:00,0.99,0.992,0.97,0.979,64400500,1282436258,无,0,0,0,无,0,0,,其他,0.0
sh520600,港股通汽车ETF广发,2024-12-31 00:00:00,0.975,0.986,0.971,0.973,16339800,1265904645,无,0,0,0,无,0,0,死叉,下降趋势,-66.7
sh520600,港股通汽车ETF广发,2025-01-02 00:00:00,0.97,0.972,0.953,0.954,7011800,1255046768,无,0,0,0,无,0,0,,下降趋势,-100.0
sh520600,港股通汽车ETF广发,2025-01-03 00:00:00,0.949,0.971,0.948,0.955,93037700,1286229134,无,0,0,0,无,0,0,,下降趋势,-72.3
sh520600,港股通汽车ETF广发,2025-01-06 00:00:00,0.963,0.974,0.957,0.964,15864300,1265217274,无,0,0,0,无,0,0,,下降趋势,-23.1
sh520600,港股通汽车ETF广发,2025-01-07 00:00:00,0.965,0.975,0.953,0.963,9636100,1259182565,无,0,0,0,无,0,0,,下降趋势,-31.5
sh520600,港股通汽车ETF广发,2025-01-08 00:00:00,0.965,0.97,0.948,0.959,8278200,1257363644,无,0,0,0,无,0,0,,下降趋势,-66.0
sh520600,港股通汽车ETF广发,2025-01-09 00:00:00,0.96,0.962,0.949,0.952,8507800,1257744118,无,0,0,0,无,0,0,,下降趋势,-96.8
sh520600,港股通汽车ETF广发,2025-01-10 00:00:00,0.948,0.96,0.938,0.939,9873300,1259247188,无,0,0,0,无,0,0,,下降趋势,-141.1
sh520600,港股通汽车ETF广发,2025-01-13 00:00:00,0.932,0.939,0.922,0.927,8356300,1257014032,向上,0,1,0,start,0,0,,下降趋势,-200.9
sh520600,港股通汽车ETF广发,2025-01-14 00:00:00,0.927,1.002,0.927,0.966,538652000,1308322964,向上,0,0,0,start,0,0,,下降趋势,37.3
sh520600,港股通汽车ETF广发,2025-01-15 00:00:00,0.965,0.965,0.944,0.949,107493600,1287873808,向上,0,0,0,start,0,0,,下降趋势,-46.3
sh520600,港股通汽车ETF广发,2025-01-16 00:00:00,0.959,0.983,0.958,0.97,196116600,1295366396,向上,0,0,0,start,0,0,,下降趋势,73.4
sh520600,港股通汽车ETF广发,2025-01-17 00:00:00,0.979,0.979,0.967,0.973,61877800,1281734478,向上,0,0,0,start,0,0,,震荡偏空,83.4
sh520600,港股通汽车ETF广发,2025-01-20 00:00:00,0.983,1.0,0.979,0.988,54794500,1280307666,向上,0,0,0,start,0,0,,震荡偏空,178.1
sh520600,港股通汽车ETF广发,2025-01-21 00:00:00,1.0,1.016,0.99,1.011,61145700,1282074810,向上,0,0,0,start,0,0,,上升趋势,227.0
sh520600,港股通汽车ETF广发,2025-01-22 00:00:00,1.011,1.011,0.983,0.985,20993900,1268711198,向上,0,0,0,start,0,0,金叉,上升趋势,124.7
sh520600,港股通汽车ETF广发,2025-01-23 00:00:00,0.993,1.001,0.963,0.965,38244800,1276074937,向上,0,0,0,start,0,0,死叉,上升趋势,40.7
sh520600,港股通汽车ETF广发,2025-01-24 00:00:00,0.975,0.99,0.969,0.982,49288400,1278763948,向上,0,0,0,mid,0,0,金叉,上升趋势,51.2
sh520600,港股通汽车ETF广发,2025-01-27 00:00:00,0.991,1.001,0.989,0.99,17924700,1267212378,向上,0,0,0,mid,0,0,,上升趋势,90.9
sh520600,港股通汽车ETF广发,2025-02-05 00:00:00,1.015,1.025,1.002,1.012,42404900,1277445125,向上,0,0,0,mid,0,0,,上升趋势,138.5
sh520600,港股通汽车ETF广发,2025-02-06 00:00:00,1.019,1.069,1.014,1.059,206535299,1297021844,向上,0,0,0,mid,0,0,,上升趋势,199.3
sh520600,港股通汽车ETF广发,2025-02-07 00:00:00,1.07,1.165,1.058,1.165,1490742250,1321795292,向上,1,0,0,mid,0,0,,上升趋势,288.3
sh520600,港股通汽车ETF广发,2025-02-10 00:00:00,1.125,1.182,1.096,1.105,1943145000,1325479953,向上,0,0,0,mid,0,0,,上升趋势,196.0
sh520600,港股通汽车ETF广发,2025-02-11 00:00:00,1.11,1.112,1.058,1.059,630336000,1310817257,向上,0,0,0,mid,0,0,,上升趋势,88.8
sh520600,港股通汽车ETF广发,2025-02-12 00:00:00,1.064,1.125,1.055,1.095,2720741700,1328693535,向上,0,0,0,mid,0,0,,上升趋势,89.5
sh520600,港股通汽车ETF广发,2025-02-13 00:00:00,1.102,1.107,1.078,1.081,651639200,1311384215,向上,0,0,0,mid,0,0,,上升趋势,71.4
