symbol,symbol_name,timestamps,open,high,low,close,volume,amount,bi_direction,in_zhongshu,is_bi_start,is_bi_end,bi_position,star_buy,star_sell,expma_cross,trend_regime,cci
sz000100,TCL科技,2015-09-02 00:00:00,0.4,0.426,0.395,0.422,380565553,1321005302,无,0,0,0,无,0,0,,其他,0.0
sz000100,TCL科技,2015-09-07 00:00:00,0.422,0.438,0.412,0.415,258377691,1317209534,无,0,0,0,无,0,0,死叉,下降趋势,66.7
sz000100,TCL科技,2015-09-08 00:00:00,0.41,0.426,0.4,0.423,169544285,1311206995,无,0,0,0,无,0,0,,下降趋势,-26.3
sz000100,TCL科技,2015-09-09 00:00:00,0.425,0.436,0.421,0.435,291477189,1318442351,无,0,0,0,无,0,0,金叉,上升趋势,122.1
sz000100,TCL科技,2015-09-10 00:00:00,0.428,0.431,0.42,0.422,151894255,1310353983,无,0,0,0,无,0,0,,上升趋势,38.9
sz000100,TCL科技,2015-09-11 00:00:00,0.421,0.425,0.41,0.416,141131863,1309459542,无,0,0,0,无,0,0,,下降趋势,-51.3
sz000100,TCL科技,2015-09-14 00:00:00,0.418,0.422,0.392,0.398,231554679,1314824405,无,0,0,0,无,0,0,死叉,下降趋势,-154.4
sz000100,TCL科技,2015-09-15 00:00:00,0.39,0.396,0.37,0.373,155237107,1309526009,无,0,0,0,无,0,0,,下降趋势,-208.2
sz000100,TCL科技,2015-09-16 00:00:00,0.374,0.409,0.374,0.403,183651175,1311406840,无,0,0,0,无,0,0,,下降趋势,-87.4
sz000100,TCL科技,2015-09-17 00:00:00,0.4,0.408,0.391,0.391,186912281,1311924575,无,0,0,0,无,0,0,,下降趋势,-69.1
sz000100,TCL科技,2015-09-18 00:00:00,0.396,0.399,0.386,0.391,106255791,1304834685,无,0,0,0,无,0,0,,下降趋势,-80.9
sz000100,TCL科技,2015-09-21 00:00:00,0.388,0.398,0.385,0.397,108647770,1305217315,无,0,0,0,无,0,0,,下降趋势,-67.5
sz000100,TCL科技,2015-09-22 00:00:00,0.398,0.403,0.394,0.399,145573582,1309295834,无,0,0,0,无,0,0,,下降趋势,-39.5
sz000100,TCL科技,2015-09-23 00:00:00,0.395,0.396,0.388,0.389,117892515,1306283700,无,0,0,0,无,0,0,,下降趋势,-72.7
sz000100,TCL科技,2015-09-24 00:00:00,0.392,0.396,0.39,0.393,85801847,1302382904,无,0,0,0,无,0,0,,下降趋势,-55.6
sz000100,TCL科技,2015-09-25 00:00:00,0.391,0.392,0.38,0.382,101797776,1304095462,无,0,0,0,无,0,0,,下降趋势,-89.3
sz000100,TCL科技,2015-09-28 00:00:00,0.384,0.385,0.378,0.383,60823999,1297960531,无,0,0,0,无,0,0,,下降趋势,-96.4
sz000100,TCL科技,2015-09-29 00:00:00,0.378,0.381,0.374,0.375,70012185,1299974990,无,0,0,0,无,0,0,,下降趋势,-127.4
sz000100,TCL科技,2015-09-30 00:00:00,0.378,0.379,0.375,0.377,57016786,1296892586,无,0,0,0,无,0,0,,下降趋势,-116.7
sz000100,TCL科技,2015-10-08 00:00:00,0.395,0.398,0.388,0.392,151033838,1309499300,无,0,0,0,无,0,0,,下降趋势,27.8
sz000100,TCL科技,2015-10-09 00:00:00,0.392,0.396,0.388,0.392,147126509,1309247845,无,0,0,0,无,0,0,,下降趋势,32.4
sz000100,TCL科技,2015-10-12 00:00:00,0.395,0.416,0.392,0.412,315735558,1318635019,无,0,0,0,无,0,0,,震荡偏空,171.8
sz000100,TCL科技,2015-10-13 00:00:00,0.408,0.41,0.405,0.408,170125379,1311061752,无,0,0,0,无,0,0,,震荡偏空,157.6
sz000100,TCL科技,2015-10-14 00:00:00,0.407,0.412,0.403,0.403,155749209,1310166204,无,0,0,0,无,0,0,,震荡偏空,123.8
sz000100,TCL科技,2015-10-15 00:00:00,0.402,0.422,0.401,0.416,247439363,1316119692,无,0,0,0,无,0,0,,震荡偏空,142.5
sz000100,TCL科技,2015-10-16 00:00:00,0.418,0.42,0.408,0.416,258663901,1316989749,无,0,0,0,无,0,0,,震荡偏空,121.1
sz000100,TCL科技,2015-10-19 00:00:00,0.416,0.424,0.412,0.417,233706656,1315483230,无,0,0,0,无,0,0,,上升趋势,114.6
sz000100,TCL科技,2015-10-20 00:00:00,0.415,0.422,0.414,0.421,206545296,1313729691,无,0,0,0,无,0,0,,上升趋势,101.2
sz000100,TCL科技,2015-10-21 00:00:00,0.421,0.432,0.399,0.405,387075163,1321228669,无,0,0,0,无,0,0,,上升趋势,57.9
sz000100,TCL科技,2015-10-22 00:00:00,0.405,0.408,0.398,0.407,275768488,1317309771,无,0,0,0,无,0,0,,上升趋势,15.0
sz000100,TCL科技,2015-10-23 00:00:00,0.409,0.42,0.405,0.417,311832178,1318683074,无,0,0,0,无,0,0,,上升趋势,61.8
sz000100,TCL科技,2015-10-26 00:00:00,0.42,0.421,0.409,0.414,248817243,1316393403,无,0,0,0,无,0,0,金叉,上升趋势,62.7
sz000100,TCL科技,2015-10-27 00:00:00,0.412,0.414,0.4,0.409,196211421,1312679435,无,0,0,0,无,0,0,,上升趋势,-11.1
sz000100,TCL科技,2015-10-28 00:00:00,0.407,0.411,0.401,0.402,142334128,1309273806,无,0,0,0,无,0,0,死叉,上升趋势,-60.2
sz000100,TCL科技,2015-10-29 00:00:00,0.404,0.407,0.401,0.404,117561418,1306675622,无,0,0,0,无,0,0,,上升趋势,-93.7
sz000100,TCL科技,2015-10-30 00:00:00,0.403,0.404,0.398,0.399,116387727,1306416861,无,0,0,0,无,0,0,,震荡偏多,-128.0
sz000100,TCL科技,2015-11-02 00:00:00,0.395,0.399,0.389,0.39,132511736,1308135270,无,0,0,0,无,0,0,,下降趋势,-177.6
sz000100,TCL科技,2015-11-03 00:00:00,0.39,0.394,0.388,0.389,82356333,1301898082,无,0,0,0,无,0,0,,下降趋势,-161.3
sz000100,TCL科技,2015-11-04 00:00:00,0.39,0.405,0.39,0.405,193374403,1312276709,无,0,0,0,无,0,0,,下降趋势,-61.9
sz000100,TCL科技,2015-11-05 00:00:00,0.405,0.429,0.403,0.417,464992347,1323741544,无,0,0,0,无,0,0,,震荡偏空,83.2
sz000100,TCL科技,2015-11-06 00:00:00,0.416,0.425,0.413,0.423,325664761,1319303593,无,0,0,0,无,0,0,,上升趋势,114.1
sz000100,TCL科技,2015-11-09 00:00:00,0.421,0.432,0.419,0.427,361407887,1320657339,无,0,0,0,无,0,0,金叉,上升趋势,149.2
sz000100,TCL科技,2015-11-10 00:00:00,0.424,0.428,0.419,0.425,246595835,1316558297,无,0,0,0,无,0,0,,上升趋势,112.5
sz000100,TCL科技,2015-11-11 00:00:00,0.424,0.429,0.42,0.426,234361435,1315809128,无,0,0,0,无,0,0,,上升趋势,99.5
sz000100,TCL科技,2015-11-12 00:00:00,0.428,0.429,0.416,0.418,226378306,1315108638,无,0,0,0,无,0,0,,上升趋势,66.4
sz000100,TCL科技,2015-11-13 00:00:00,0.414,0.416,0.407,0.407,201140567,1313137796,无,0,0,0,无,0,0,,上升趋势,-1.1
sz000100,TCL科技,2015-11-16 00:00:00,0.401,0.409,0.399,0.409,107811887,1305480397,无,0,0,0,无,0,0,,上升趋势,-28.0
sz000100,TCL科技,2015-11-17 00:00:00,0.411,0.418,0.408,0.412,207226939,1313617639,无,0,0,0,无,0,0,,震荡偏多,13.6
sz000100,TCL科技,2015-11-18 00:00:00,0.41,0.413,0.406,0.407,123323713,1307602667,无,0,0,0,无,0,0,,震荡偏多,-15.3
sz000100,TCL科技,2015-11-19 00:00:00,0.408,0.415,0.407,0.414,155009544,1310196391,无,0,0,0,无,0,0,,震荡偏多,1.8
sz000100,TCL科技,2015-11-20 00:00:00,0.414,0.419,0.412,0.416,210417289,1313889910,无,0,0,0,无,0,0,,震荡偏多,19.4
sz000100,TCL科技,2015-11-23 00:00:00,0.416,0.418,0.409,0.411,153181139,1310137988,无,0,0,0,无,0,0,,震荡偏多,-25.1
sz000100,TCL科技,2015-11-24 00:00:00,0.41,0.41,0.404,0.409,112913628,1306199934,无,0,0,0,无,0,0,,震荡偏多,-93.1
sz000100,TCL科技,2015-11-25 00:00:00,0.408,0.412,0.405,0.412,125451465,1307858354,无,0,0,0,无,0,0,,震荡偏多,-60.7
sz000100,TCL科技,2015-11-26 00:00:00,0.412,0.416,0.408,0.41,128795838,1308430287,无,0,0,0,无,0,0,,震荡偏多,-36.5
sz000100,TCL科技,2015-11-27 00:00:00,0.407,0.409,0.381,0.387,201307580,1312758249,无,0,0,0,无,0,0,死叉,下降趋势,-236.5
sz000100,TCL科技,2015-11-30 00:00:00,0.388,0.392,0.376,0.387,127351309,1307167200,无,0,0,0,无,0,0,,下降趋势,-241.4
sz000100,TCL科技,2015-12-01 00:00:00,0.388,0.392,0.383,0.389,110532850,1305216694,无,0,0,0,无,0,0,,下降趋势,-156.7
sz000100,TCL科技,2015-12-02 00:00:00,0.39,0.405,0.387,0.401,163253879,1310352989,无,0,0,0,无,0,0,,下降趋势,-59.8
sz000100,TCL科技,2015-12-03 00:00:00,0.404,0.404,0.398,0.401,120978196,1306985381,无,0,0,0,无,0,0,,下降趋势,-26.7
sz000100,TCL科技,2015-12-04 00:00:00,0.398,0.4,0.392,0.394,119714178,1306655292,无,0,0,0,无,0,0,,下降趋势,-61.9
sz000100,TCL科技,2015-12-07 00:00:00,0.394,0.404,0.392,0.404,175645183,1311210850,无,0,0,0,无,0,0,,下降趋势,-20.8
sz000100,TCL科技,2015-12-08 00:00:00,0.4,0.413,0.4,0.406,239978816,1315544090,无,0,0,0,无,0,0,,下降趋势,31.0
sz000100,TCL科技,2015-12-09 00:00:00,0.404,0.405,0.397,0.4,125998906,1307621246,无,0,0,0,无,0,0,,下降趋势,-8.8
sz000100,TCL科技,2015-12-10 00:00:00,0.4,0.404,0.398,0.398,114738662,1306224778,无,0,0,0,无,0,0,,下降趋势,-5.6
sz000100,TCL科技,2015-12-11 00:00:00,0.401,0.408,0.397,0.406,169847317,1310959557,无,0,0,0,无,0,0,,震荡偏空,42.6
sz000100,TCL科技,2015-12-14 00:00:00,0.415,0.418,0.403,0.41,234878305,1315213126,无,0,0,0,无,0,0,,震荡偏空,112.9
sz000100,TCL科技,2015-12-15 00:00:00,0.406,0.412,0.404,0.408,148870305,1309717087,无,0,0,0,无,0,0,,震荡偏空,90.1
sz000100,TCL科技,2015-12-16 00:00:00,0.409,0.41,0.403,0.404,114628406,1306388349,无,0,0,0,无,0,0,,震荡偏空,72.0
sz000100,TCL科技,2015-12-17 00:00:00,0.405,0.413,0.405,0.413,231501613,1315064239,无,0,0,0,无,0,0,,上升趋势,112.4
sz000100,TCL科技,2015-12-18 00:00:00,0.411,0.417,0.409,0.415,226143487,1314853967,无,0,0,0,无,0,0,金叉,上升趋势,133.3
sz000100,TCL科技,2015-12-21 00:00:00,0.412,0.457,0.411,0.457,425143423,1323270862,无,0,0,0,无,0,0,,上升趋势,324.0
sz000100,TCL科技,2015-12-22 00:00:00,0.472,0.483,0.46,0.463,772938894,1331185699,无,0,0,0,无,0,0,,上升趋势,299.6
sz000100,TCL科技,2015-12-23 00:00:00,0.46,0.476,0.448,0.45,433915384,1324249197,无,0,0,0,无,0,0,,上升趋势,162.9
sz000100,TCL科技,2015-12-24 00:00:00,0.448,0.452,0.433,0.438,281887284,1318285966,无,0,0,0,无,0,0,,上升趋势,76.8
sz000100,TCL科技,2015-12-25 00:00:00,0.44,0.443,0.436,0.442,188231089,1313164916,无,0,0,0,无,0,0,,上升趋势,61.2
sz000100,TCL科技,2015-12-28 00:00:00,0.443,0.448,0.423,0.425,246222661,1317013773,无,0,0,0,无,0,0,,上升趋势,27.4
sz000100,TCL科技,2015-12-29 00:00:00,0.427,0.444,0.423,0.438,211746622,1314550082,无,0,0,0,无,0,0,,上升趋势,30.6
sz000100,TCL科技,2015-12-30 00:00:00,0.436,0.439,0.428,0.433,131818965,1309152574,无,0,0,0,无,0,0,,上升趋势,18.0
sz000100,TCL科技,2015-12-31 00:00:00,0.434,0.434,0.425,0.426,121273833,1308160749,无,0,0,0,无,0,0,,上升趋势,-9.3
sz000100,TCL科技,2016-01-04 00:00:00,0.425,0.429,0.386,0.388,185025428,1312073332,无,0,0,0,无,0,0,,震荡偏多,-120.2
sz000100,TCL科技,2016-01-05 00:00:00,0.375,0.402,0.37,0.397,260264442,1316155087,无,0,0,0,无,0,0,,震荡偏多,-148.2
sz000100,TCL科技,2016-01-06 00:00:00,0.4,0.408,0.397,0.407,161416827,1310406215,无,0,0,0,无,0,0,,震荡偏多,-92.3
sz000100,TCL科技,2016-01-07 00:00:00,0.402,0.403,0.373,0.376,51705427,1296023729,无,0,0,0,无,0,0,死叉,下降趋势,-141.5
sz000100,TCL科技,2016-01-08 00:00:00,0.39,0.395,0.373,0.392,240348467,1314809855,无,0,0,0,无,0,0,,下降趋势,-112.3
sz000100,TCL科技,2016-01-11 00:00:00,0.387,0.391,0.371,0.375,198007246,1312072891,无,0,0,0,无,0,0,,下降趋势,-108.8
sz000100,TCL科技,2016-01-12 00:00:00,0.377,0.385,0.375,0.381,134713777,1307861192,无,0,0,0,无,0,0,,下降趋势,-90.9
sz000100,TCL科技,2016-01-13 00:00:00,0.38,0.386,0.375,0.375,115872906,1305627846,无,0,0,0,无,0,0,,下降趋势,-85.1
sz000100,TCL科技,2016-01-14 00:00:00,0.367,0.381,0.363,0.38,162720775,1309671605,无,0,0,0,无,0,0,,下降趋势,-87.6
sz000100,TCL科技,2016-01-15 00:00:00,0.378,0.378,0.358,0.36,152987479,1309004487,无,0,0,0,无,0,0,,下降趋势,-104.7
sz000100,TCL科技,2016-01-18 00:00:00,0.35,0.367,0.345,0.359,113351693,1304489112,无,0,0,0,无,0,0,,下降趋势,-120.1
sz000100,TCL科技,2016-01-19 00:00:00,0.358,0.373,0.354,0.37,138864516,1307692483,无,0,0,0,无,0,0,,下降趋势,-87.2
sz000100,TCL科技,2016-01-20 00:00:00,0.368,0.371,0.351,0.36,147468020,1308544176,无,0,0,0,无,0,0,,下降趋势,-103.3
